timestamp,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,satellites_used,battery_remaining,gps_lat_variance,gps_lon_variance,gps_window_filled
1783662448.431411,-0.09300873,-0.045095656,-20.530249,-0.006178239,-0.011570236,1.5132836,10,0.5000267028808594,7.064299519073959e-15,2.3692159866053056e-14,1
1783662448.5314171,-0.09329085,-0.047394805,-20.37361,-0.0014352049,-0.01450886,1.5129277,10,0.5000267028808594,7.100169670169498e-15,2.1485073032244894e-14,1
1783662448.6312706,-0.09369514,-0.050001916,-20.228592,0.0017329112,-0.0166234,1.5124713,10,0.5000267028808594,9.49600000336153e-15,2.234752206673888e-14,1
1783662448.7313757,-0.09445895,-0.053008255,-20.071085,0.0038884769,-0.0185142,1.5116779,10,0.5000267028808594,1.9399019028098217e-14,1.9542635166669374e-14,1
1783662448.8313005,-0.09495854,-0.055195436,-19.925829,0.0052207178,-0.018840667,1.5104593,10,0.5000267028808594,2.115626531121451e-14,1.6030687468154513e-14,1
1783662448.931385,-0.095416136,-0.056653887,-19.769169,0.006161142,-0.017739695,1.5089962,10,0.5000267028808594,1.6932375009663157e-14,1.5254681155805747e-14,1
1783662449.03138,-0.09589778,-0.057049125,-19.625032,0.0068684537,-0.015662856,1.508067,10,0.5000267028808594,1.529640015498064e-14,1.5655660908474788e-14,1
1783662449.131386,-0.096645586,-0.056422435,-19.469143,0.0071811117,-0.012700933,1.5072093,10,0.5000267028808594,8.645717221352452e-15,1.4973651447675844e-14,1
1783662449.2314026,-0.09712911,-0.054879062,-19.32537,0.0077967946,-0.009290598,1.507247,10,0.5000267028808594,6.560067604031195e-15,4.967918447634482e-15,1
1783662449.3313522,-0.097278655,-0.052567985,-19.169369,0.008654553,-0.0059207943,1.5074847,10,0.5000267028808594,5.9760810698895805e-15,2.9872791224854184e-15,1
1783662449.4312456,-0.097131446,-0.050289582,-19.024733,0.00973583,-0.0035692684,1.5075232,10,0.5000267028808594,3.599469303637034e-15,5.471272752164507e-15,1
1783662449.5312648,-0.096322544,-0.04793827,-18.867487,0.01104664,-0.0021283973,1.5072372,10,0.5000267028808594,3.2213830687944266e-15,1.0892164456511755e-14,1
1783662449.6313524,-0.09556878,-0.046136588,-18.722345,0.012129515,-0.0020399669,1.5064064,10,0.5000267028808594,3.4059203164241754e-15,1.2140422694745486e-14,1
1783662449.731261,-0.09462221,-0.044514365,-18.565815,0.013062549,-0.0025908854,1.5052422,10,0.5000267028808594,3.676914547230392e-15,1.0229380931067956e-14,1
1783662449.8314695,-0.09336988,-0.043668058,-18.42188,0.01407637,-0.0040799393,1.5043899,10,0.5000267028808594,3.2525760864020236e-15,7.264307218876103e-15,1
1783662449.9313655,-0.091462955,-0.04341497,-18.266022,0.014924783,-0.0062678014,1.5039155,10,0.5000267028808594,8.271729020619218e-15,5.183723148079457e-15,1
1783662450.031282,-0.08892538,-0.043278337,-18.121878,0.015672825,-0.008202249,1.5038897,10,0.5000267028808594,1.2242865436466235e-14,6.1681282950882844e-15,1
1783662450.1313093,-0.0853753,-0.042710874,-17.965353,0.016826734,-0.009389833,1.5039036,10,0.5000267028808594,1.4207502007472545e-14,8.311819283020964e-15,1
1783662450.2312384,-0.0816998,-0.042125538,-17.820976,0.01764629,-0.0104624275,1.5034777,10,0.5000267028808594,1.1232526438919957e-14,2.1519577025860785e-14,1
1783662450.3313124,-0.077551074,-0.041228853,-17.664501,0.01785931,-0.011315254,1.5031731,10,0.5000267028808594,8.852462843952286e-15,2.238872017660531e-14,1
1783662450.4314225,-0.073656395,-0.040387474,-17.519632,0.017481668,-0.011797091,1.50259,10,0.5000267028808594,4.867250823451794e-15,1.6258872179506198e-14,1
1783662450.531258,-0.06947693,-0.03911111,-17.362602,0.01681781,-0.011741772,1.5016658,10,0.5000267028808594,3.929791988655831e-15,2.0295997785837404e-14,1
1783662450.6313362,-0.0655642,-0.037500065,-17.217812,0.015617011,-0.011230228,1.5007842,10,0.5000267028808594,4.539261223299039e-15,2.179671520674771e-14,1
1783662450.731262,-0.061254494,-0.035338897,-17.061152,0.013649017,-0.010629221,1.4999905,10,0.5000267028808594,5.836892563816085e-15,2.186382220398575e-14,1
1783662450.831319,-0.057402812,-0.03308359,-16.917017,0.011690028,-0.010021136,1.4992517,10,0.5000267028808594,1.017874922193297e-14,1.8893953979818395e-14,1
